Trade_Type,Year,Continent,Country,Industry,Total_Amount_CHF
Export,2018,Asia,United Arab Emirates,Metalle,836332571
Export,2018,Asia,United Arab Emirates,Metallerzeugnisse,11277182
Export,2018,Asia,United Arab Emirates,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",15893395
Export,2018,Asia,United Arab Emirates,Elektrische Ausrüstungen,8935907
Export,2018,Asia,United Arab Emirates,Maschinen,15015634
Export,2018,Asia,United Arab Emirates,Kraftwagen und Kraftwagenteile,997098
Export,2018,Asia,United Arab Emirates,Sonstige Fahrzeuge,3901580
Export,2018,Asia,United Arab Emirates,"Waren, a.n.g.",6955675
Export,2018,Asia,United Arab Emirates,Dienstleistungen des Verlagswesens,39676
Export,2018,Asia,United Arab Emirates,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",21484
Export,2018,Asia,United Arab Emirates,Verschiedene (weitere) Güterkategorien,393395
Export,2018,Asia,Vietnam,Nahrungs- und Futtermittel,399071
Export,2018,Asia,Vietnam,Textilien,362419
Export,2018,Asia,Vietnam,Bekleidung,31247
Export,2018,Asia,Vietnam,Leder und Lederwaren,143991
Export,2018,Asia,Vietnam,"Papier, Pappe und Waren daraus",49066
Export,2018,Asia,Vietnam,Chemische Erzeugnisse,3766072
Export,2018,Asia,Vietnam,Gummi- und Kunststoffwaren,4541189
Export,2018,Asia,Vietnam,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",79974
Export,2018,Asia,Vietnam,Metalle,939919
Export,2018,Asia,Vietnam,Metallerzeugnisse,2860016
Export,2018,Asia,Vietnam,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",59370671
Export,2018,Asia,Vietnam,Elektrische Ausrüstungen,5753275
Export,2018,Asia,Vietnam,Maschinen,19897425
Export,2018,Asia,Vietnam,"Waren, a.n.g.",4204858
Export,2018,Asia,Vietnam,Dienstleistungen des Verlagswesens,29377
Export,2018,Asia,Vietnam,Verschiedene (weitere) Güterkategorien,2848642
Export,2018,Asia,NA,Verschiedene (weitere) Güterkategorien,426860
Export,2018,Europe,Belgium,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,280691
Export,2018,Europe,Belgium,Nahrungs- und Futtermittel,27514752
Export,2018,Europe,Belgium,Getränke,23084
Export,2018,Europe,Belgium,Textilien,1076914
Export,2018,Europe,Belgium,Bekleidung,1333923
Export,2018,Europe,Belgium,Leder und Lederwaren,570114
Export,2018,Europe,Belgium,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,94161
Export,2018,Europe,Belgium,"Papier, Pappe und Waren daraus",894348
Export,2018,Europe,Belgium,Chemische Erzeugnisse,27554271
Export,2018,Europe,Belgium,Pharmazeutische Erzeugnisse,6516388
Export,2018,Europe,Belgium,Gummi- und Kunststoffwaren,6848071
Export,2018,Europe,Belgium,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",670965
Export,2018,Europe,Belgium,Metalle,16132140
Export,2018,Europe,Belgium,Metallerzeugnisse,6672825
Export,2018,Europe,Belgium,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",18168026
Export,2018,Europe,Belgium,Elektrische Ausrüstungen,8786732
Export,2018,Europe,Belgium,Maschinen,30945030
Export,2018,Europe,Belgium,Kraftwagen und Kraftwagenteile,4106074
Export,2018,Europe,Belgium,Sonstige Fahrzeuge,15652561
Export,2018,Europe,Belgium,Möbel,604552
Export,2018,Europe,Belgium,"Waren, a.n.g.",22528981
Export,2018,Europe,Belgium,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",11223065
Export,2018,Europe,Belgium,Dienstleistungen des Verlagswesens,822323
Export,2018,Europe,Belgium,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",236452
Export,2018,Europe,Belgium,"Kreative, künstlerische und unterhaltende Dienstleistungen",3557478
Export,2018,Europe,Belgium,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",1056237
Export,2018,Europe,Belgium,Verschiedene (weitere) Güterkategorien,388534
Export,2018,Europe,Bulgaria,Nahrungs- und Futtermittel,4106474
Export,2018,Europe,Bulgaria,Textilien,1666331
Export,2018,Europe,Bulgaria,Bekleidung,7572
Export,2018,Europe,Bulgaria,"Papier, Pappe und Waren daraus",236924
Export,2018,Europe,Bulgaria,Chemische Erzeugnisse,3498975
Export,2018,Europe,Bulgaria,Gummi- und Kunststoffwaren,5350070
Export,2018,Europe,Bulgaria,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",125505
Export,2018,Europe,Bulgaria,Metalle,352935
Export,2018,Europe,Bulgaria,Metallerzeugnisse,2709925
Export,2018,Europe,Bulgaria,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1752641
Export,2018,Europe,Bulgaria,Elektrische Ausrüstungen,12286549
Export,2018,Europe,Bulgaria,Maschinen,4650812
Export,2018,Europe,Bulgaria,Kraftwagen und Kraftwagenteile,2482976
Export,2018,Europe,Bulgaria,Sonstige Fahrzeuge,326476
Export,2018,Europe,Bulgaria,"Waren, a.n.g.",713067
Export,2018,Europe,Bulgaria,Dienstleistungen des Verlagswesens,68411
Export,2018,Europe,Bulgaria,Verschiedene (weitere) Güterkategorien,3446119
Export,2018,Europe,Germany,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,5403472
Export,2018,Europe,Germany,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,1248836
Export,2018,Europe,Germany,Steine und Erden; sonstige Bergbauerzeugnisse,753287
Export,2018,Europe,Germany,Nahrungs- und Futtermittel,240213520
Export,2018,Europe,Germany,Getränke,1805741
Export,2018,Europe,Germany,Textilien,26215303
Export,2018,Europe,Germany,Bekleidung,312843066
Export,2018,Europe,Germany,Leder und Lederwaren,39433088
Export,2018,Europe,Germany,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,4884942
Export,2018,Europe,Germany,"Papier, Pappe und Waren daraus",13407366
Export,2018,Europe,Germany,"Druckereileistungen und Dienstleistungen der Vervielfältigung bespielter Ton-, Bild- und Datenträger",2256284
Export,2018,Europe,Germany,Kokereierzeugnisse und Mineralölerzeugnisse,2239286
Export,2018,Europe,Germany,Chemische Erzeugnisse,311328889
Export,2018,Europe,Germany,Pharmazeutische Erzeugnisse,25078482
Export,2018,Europe,Germany,Gummi- und Kunststoffwaren,158416516
Export,2018,Europe,Germany,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",38219467
Export,2018,Europe,Germany,Metalle,151107791
Export,2018,Europe,Germany,Metallerzeugnisse,241650926
Export,2018,Europe,Germany,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",637461820
Export,2018,Europe,Germany,Elektrische Ausrüstungen,341022341
Export,2018,Europe,Germany,Maschinen,586395351
Export,2018,Europe,Germany,Kraftwagen und Kraftwagenteile,126010289
Export,2018,Europe,Germany,Sonstige Fahrzeuge,136878887
Export,2018,Europe,Germany,Möbel,17489684
Export,2018,Europe,Germany,"Waren, a.n.g.",407361855
Export,2018,Europe,Germany,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",118811058
Export,2018,Europe,Germany,Dienstleistungen des Verlagswesens,15318710
Export,2018,Europe,Germany,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",3741770
Export,2018,Europe,Germany,"Kreative, künstlerische und unterhaltende Dienstleistungen",25762109
Export,2018,Europe,Germany,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",7464401
Export,2018,Europe,Germany,Verschiedene (weitere) Güterkategorien,10545153
Export,2018,Europe,Denmark,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,74430
Export,2018,Europe,Denmark,Nahrungs- und Futtermittel,2769082
Export,2018,Europe,Denmark,Getränke,459576
Export,2018,Europe,Denmark,Textilien,503721
Export,2018,Europe,Denmark,Bekleidung,770331
Export,2018,Europe,Denmark,Leder und Lederwaren,36951
Export,2018,Europe,Denmark,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,16482
Export,2018,Europe,Denmark,"Papier, Pappe und Waren daraus",117601
Export,2018,Europe,Denmark,Chemische Erzeugnisse,4900582
Export,2018,Europe,Denmark,Pharmazeutische Erzeugnisse,380126
Export,2018,Europe,Denmark,Gummi- und Kunststoffwaren,2664092
Export,2018,Europe,Denmark,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",279692
Export,2018,Europe,Denmark,Metalle,1097713
Export,2018,Europe,Denmark,Metallerzeugnisse,10521066
Export,2018,Europe,Denmark,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",22947476
Export,2018,Europe,Denmark,Elektrische Ausrüstungen,12000072
Export,2018,Europe,Denmark,Maschinen,23133292
Export,2018,Europe,Denmark,Kraftwagen und Kraftwagenteile,985009
Export,2018,Europe,Denmark,Sonstige Fahrzeuge,3888221
Export,2018,Europe,Denmark,Möbel,555484
Export,2018,Europe,Denmark,"Waren, a.n.g.",1511439
Export,2018,Europe,Denmark,Dienstleistungen des Verlagswesens,282715
Export,2018,Europe,Denmark,Verschiedene (weitere) Güterkategorien,368380
Export,2018,Europe,Estonia,Chemische Erzeugnisse,962614
Export,2018,Europe,Estonia,Gummi- und Kunststoffwaren,232645
Export,2018,Europe,Estonia,Metallerzeugnisse,2409855
Export,2018,Europe,Estonia,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1199455
Export,2018,Europe,Estonia,Elektrische Ausrüstungen,2450381
Export,2018,Europe,Estonia,Maschinen,2012575
Export,2018,Europe,Estonia,"Waren, a.n.g.",2849559
Export,2018,Europe,Estonia,Verschiedene (weitere) Güterkategorien,891272
Export,2018,Europe,Finland,Nahrungs- und Futtermittel,5458712
Export,2018,Europe,Finland,Textilien,454179
Export,2018,Europe,Finland,Bekleidung,813065
Export,2018,Europe,Finland,Leder und Lederwaren,44251
Export,2018,Europe,Finland,"Papier, Pappe und Waren daraus",62072
Export,2018,Europe,Finland,Chemische Erzeugnisse,5234966
Export,2018,Europe,Finland,Pharmazeutische Erzeugnisse,600127
Export,2018,Europe,Finland,Gummi- und Kunststoffwaren,1089458
Export,2018,Europe,Finland,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",313461
Export,2018,Europe,Finland,Metalle,7910296
Export,2018,Europe,Finland,Metallerzeugnisse,1314912
Export,2018,Europe,Finland,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",11019617
Export,2018,Europe,Finland,Elektrische Ausrüstungen,14854243
Export,2018,Europe,Finland,Maschinen,16355057
Export,2018,Europe,Finland,Kraftwagen und Kraftwagenteile,3165291
Export,2018,Europe,Finland,Sonstige Fahrzeuge,5549868
Export,2018,Europe,Finland,"Waren, a.n.g.",1464876
Export,2018,Europe,Finland,Dienstleistungen des Verlagswesens,20544
Export,2018,Europe,Finland,Verschiedene (weitere) Güterkategorien,873586
Export,2018,Europe,France,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1772863
Export,2018,Europe,France,Steine und Erden; sonstige Bergbauerzeugnisse,359092
Export,2018,Europe,France,Nahrungs- und Futtermittel,49515545
Export,2018,Europe,France,Getränke,2092375
Export,2018,Europe,France,Textilien,8098263
Export,2018,Europe,France,Bekleidung,4121088
Export,2018,Europe,France,Leder und Lederwaren,4184892
Export,2018,Europe,France,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,265421
Export,2018,Europe,France,"Papier, Pappe und Waren daraus",1766348
Export,2018,Europe,France,Kokereierzeugnisse und Mineralölerzeugnisse,4313711
Export,2018,Europe,France,Chemische Erzeugnisse,74053175
Export,2018,Europe,France,Pharmazeutische Erzeugnisse,16553764
Export,2018,Europe,France,Gummi- und Kunststoffwaren,36446068
Export,2018,Europe,France,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",4904513
Export,2018,Europe,France,Metalle,9080894
Export,2018,Europe,France,Metallerzeugnisse,21752743
Export,2018,Europe,France,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",97649869
Export,2018,Europe,France,Elektrische Ausrüstungen,69245666
Export,2018,Europe,France,Maschinen,139773667
Export,2018,Europe,France,Kraftwagen und Kraftwagenteile,28516081
Export,2018,Europe,France,Sonstige Fahrzeuge,16095084
Export,2018,Europe,France,Möbel,28383914
Export,2018,Europe,France,"Waren, a.n.g.",38029992
Export,2018,Europe,France,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",3017443
Export,2018,Europe,France,Dienstleistungen des Verlagswesens,841725
Export,2018,Europe,France,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",175246
Export,2018,Europe,France,"Kreative, künstlerische und unterhaltende Dienstleistungen",465743560
Export,2018,Europe,France,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",4299855
Export,2018,Europe,France,Verschiedene (weitere) Güterkategorien,7697619
Export,2018,Europe,Greece,Nahrungs- und Futtermittel,1665827
Export,2018,Europe,Greece,Textilien,36745
Export,2018,Europe,Greece,Bekleidung,65810
Export,2018,Europe,Greece,Leder und Lederwaren,34713
Export,2018,Europe,Greece,"Papier, Pappe und Waren daraus",5510
Export,2018,Europe,Greece,Chemische Erzeugnisse,5947883
Export,2018,Europe,Greece,Pharmazeutische Erzeugnisse,72109
Export,2018,Europe,Greece,Gummi- und Kunststoffwaren,216811
Export,2018,Europe,Greece,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",41587
Export,2018,Europe,Greece,Metalle,241124
Export,2018,Europe,Greece,Metallerzeugnisse,296828
Export,2018,Europe,Greece,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",3440502
Export,2018,Europe,Greece,Elektrische Ausrüstungen,1404437
Export,2018,Europe,Greece,Maschinen,2548181
Export,2018,Europe,Greece,Sonstige Fahrzeuge,407572
Export,2018,Europe,Greece,"Waren, a.n.g.",836622
Export,2018,Europe,Greece,Dienstleistungen des Verlagswesens,10434
Export,2018,Europe,Greece,Verschiedene (weitere) Güterkategorien,1601465
Export,2018,Europe,Ireland,Nahrungs- und Futtermittel,581549
Export,2018,Europe,Ireland,Textilien,42706
Export,2018,Europe,Ireland,"Papier, Pappe und Waren daraus",26973
Export,2018,Europe,Ireland,Chemische Erzeugnisse,9735843
Export,2018,Europe,Ireland,Pharmazeutische Erzeugnisse,1343862
Export,2018,Europe,Ireland,Gummi- und Kunststoffwaren,1116668
Export,2018,Europe,Ireland,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",14357
Export,2018,Europe,Ireland,Metalle,909171
Export,2018,Europe,Ireland,Metallerzeugnisse,364117
Export,2018,Europe,Ireland,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",7992071
Export,2018,Europe,Ireland,Elektrische Ausrüstungen,2496025
Export,2018,Europe,Ireland,Maschinen,16881492
Export,2018,Europe,Ireland,"Waren, a.n.g.",5268157
Export,2018,Europe,Ireland,Dienstleistungen des Verlagswesens,15819
Export,2018,Europe,Ireland,Verschiedene (weitere) Güterkategorien,31370247
Export,2018,Europe,Italy,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,331312
Export,2018,Europe,Italy,Forstwirtschaftliche Erzeugnisse und Dienstleistungen,904709
Export,2018,Europe,Italy,Steine und Erden; sonstige Bergbauerzeugnisse,31702
Export,2018,Europe,Italy,Nahrungs- und Futtermittel,55596224
Export,2018,Europe,Italy,Getränke,798411
Export,2018,Europe,Italy,Textilien,4497982
Export,2018,Europe,Italy,Bekleidung,15909302
Export,2018,Europe,Italy,Leder und Lederwaren,7279702
Export,2018,Europe,Italy,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,4984305
Export,2018,Europe,Italy,"Papier, Pappe und Waren daraus",417099
Export,2018,Europe,Italy,Kokereierzeugnisse und Mineralölerzeugnisse,138116
Export,2018,Europe,Italy,Chemische Erzeugnisse,53331454
Export,2018,Europe,Italy,Pharmazeutische Erzeugnisse,1565654
Export,2018,Europe,Italy,Gummi- und Kunststoffwaren,23741452
Export,2018,Europe,Italy,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",7314090
Export,2018,Europe,Italy,Metalle,118842051
Export,2018,Europe,Italy,Metallerzeugnisse,22388494
Export,2018,Europe,Italy,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",80408110
Export,2018,Europe,Italy,Elektrische Ausrüstungen,52209054
Export,2018,Europe,Italy,Maschinen,136895768
Export,2018,Europe,Italy,Kraftwagen und Kraftwagenteile,10826104
Export,2018,Europe,Italy,Sonstige Fahrzeuge,12326531
Export,2018,Europe,Italy,Möbel,1012223
Export,2018,Europe,Italy,"Waren, a.n.g.",23938718
Export,2018,Europe,Italy,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",32732334
Export,2018,Europe,Italy,Dienstleistungen des Verlagswesens,1379924
Export,2018,Europe,Italy,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",1383015
Export,2018,Europe,Italy,"Kreative, künstlerische und unterhaltende Dienstleistungen",2458454
Export,2018,Europe,Italy,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",848336
Export,2018,Europe,Italy,Verschiedene (weitere) Güterkategorien,14511187
Export,2018,Europe,Croatia,Nahrungs- und Futtermittel,1501671
Export,2018,Europe,Croatia,Textilien,23288
Export,2018,Europe,Croatia,Bekleidung,229862
Export,2018,Europe,Croatia,Leder und Lederwaren,9816
Export,2018,Europe,Croatia,"Papier, Pappe und Waren daraus",18686
Export,2018,Europe,Croatia,Chemische Erzeugnisse,2450521
Export,2018,Europe,Croatia,Gummi- und Kunststoffwaren,887034
Export,2018,Europe,Croatia,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",106101
Export,2018,Europe,Croatia,Metalle,256024
Export,2018,Europe,Croatia,Metallerzeugnisse,344229
Export,2018,Europe,Croatia,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2662905
Export,2018,Europe,Croatia,Elektrische Ausrüstungen,991670
Export,2018,Europe,Croatia,Maschinen,1367042
Export,2018,Europe,Croatia,Kraftwagen und Kraftwagenteile,625086
Export,2018,Europe,Croatia,"Waren, a.n.g.",433928
Export,2018,Europe,Croatia,Dienstleistungen des Verlagswesens,6293
Export,2018,Europe,Croatia,Verschiedene (weitere) Güterkategorien,2370918
Export,2018,Europe,Latvia,Textilien,269135
Export,2018,Europe,Latvia,Chemische Erzeugnisse,2345471
Export,2018,Europe,Latvia,Gummi- und Kunststoffwaren,350834
Export,2018,Europe,Latvia,Metalle,797050
Export,2018,Europe,Latvia,Metallerzeugnisse,184003
Export,2018,Europe,Latvia,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",1060122
Export,2018,Europe,Latvia,Elektrische Ausrüstungen,1685732
Export,2018,Europe,Latvia,Maschinen,1571804
Export,2018,Europe,Latvia,Kraftwagen und Kraftwagenteile,690647
Export,2018,Europe,Latvia,"Waren, a.n.g.",32315
Export,2018,Europe,Latvia,Dienstleistungen des Verlagswesens,2432
Export,2018,Europe,Latvia,Verschiedene (weitere) Güterkategorien,422299
Export,2018,Europe,Lithuania,Textilien,340229
Export,2018,Europe,Lithuania,Bekleidung,41358
Export,2018,Europe,Lithuania,"Papier, Pappe und Waren daraus",1454
Export,2018,Europe,Lithuania,Chemische Erzeugnisse,1147190
Export,2018,Europe,Lithuania,Gummi- und Kunststoffwaren,47221
Export,2018,Europe,Lithuania,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",9894
Export,2018,Europe,Lithuania,Metallerzeugnisse,237799
Export,2018,Europe,Lithuania,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2382957
Export,2018,Europe,Lithuania,Elektrische Ausrüstungen,6688795
Export,2018,Europe,Lithuania,Maschinen,1523008
Export,2018,Europe,Lithuania,Kraftwagen und Kraftwagenteile,164251
Export,2018,Europe,Lithuania,Sonstige Fahrzeuge,146823
Export,2018,Europe,Lithuania,"Waren, a.n.g.",63429
Export,2018,Europe,Lithuania,Dienstleistungen des Verlagswesens,12612
Export,2018,Europe,Lithuania,Verschiedene (weitere) Güterkategorien,335419
Export,2018,Europe,Luxembourg,Nahrungs- und Futtermittel,984800
Export,2018,Europe,Luxembourg,Textilien,30401
Export,2018,Europe,Luxembourg,Bekleidung,103351
Export,2018,Europe,Luxembourg,Leder und Lederwaren,374180
Export,2018,Europe,Luxembourg,"Papier, Pappe und Waren daraus",281405
Export,2018,Europe,Luxembourg,Chemische Erzeugnisse,316605
Export,2018,Europe,Luxembourg,Gummi- und Kunststoffwaren,373370
Export,2018,Europe,Luxembourg,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",89742
Export,2018,Europe,Luxembourg,Metalle,4731587
Export,2018,Europe,Luxembourg,Metallerzeugnisse,641428
Export,2018,Europe,Luxembourg,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2834261
Export,2018,Europe,Luxembourg,Elektrische Ausrüstungen,595559
Export,2018,Europe,Luxembourg,Maschinen,1301055
Export,2018,Europe,Luxembourg,Kraftwagen und Kraftwagenteile,817669
Export,2018,Europe,Luxembourg,Möbel,180804
Export,2018,Europe,Luxembourg,"Waren, a.n.g.",770941
Export,2018,Europe,Luxembourg,Dienstleistungen des Verlagswesens,41740
Export,2018,Europe,Luxembourg,Verschiedene (weitere) Güterkategorien,4585402
Export,2018,Europe,Malta,Chemische Erzeugnisse,767782
Export,2018,Europe,Malta,Gummi- und Kunststoffwaren,55230
Export,2018,Europe,Malta,Metallerzeugnisse,108282
Export,2018,Europe,Malta,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",904607
Export,2018,Europe,Malta,Elektrische Ausrüstungen,243708
Export,2018,Europe,Malta,Maschinen,775135
Export,2018,Europe,Malta,"Waren, a.n.g.",46935
Export,2018,Europe,Malta,Dienstleistungen des Verlagswesens,855
Export,2018,Europe,Malta,Verschiedene (weitere) Güterkategorien,3656451
Export,2018,Europe,Netherlands,Erzeugnisse der Landwirtschaft und Jagd sowie damit verbundene Dienstleistungen,1199235
Export,2018,Europe,Netherlands,Nahrungs- und Futtermittel,21356873
Export,2018,Europe,Netherlands,Getränke,161406
Export,2018,Europe,Netherlands,Textilien,868409
Export,2018,Europe,Netherlands,Bekleidung,1960772
Export,2018,Europe,Netherlands,Leder und Lederwaren,1900444
Export,2018,Europe,Netherlands,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,228125
Export,2018,Europe,Netherlands,"Papier, Pappe und Waren daraus",1001124
Export,2018,Europe,Netherlands,Kokereierzeugnisse und Mineralölerzeugnisse,2396433
Export,2018,Europe,Netherlands,Chemische Erzeugnisse,51298804
Export,2018,Europe,Netherlands,Pharmazeutische Erzeugnisse,11908634
Export,2018,Europe,Netherlands,Gummi- und Kunststoffwaren,17619602
Export,2018,Europe,Netherlands,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1929863
Export,2018,Europe,Netherlands,Metalle,3050728
Export,2018,Europe,Netherlands,Metallerzeugnisse,20729672
Export,2018,Europe,Netherlands,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",368973582
Export,2018,Europe,Netherlands,Elektrische Ausrüstungen,43652816
Export,2018,Europe,Netherlands,Maschinen,145910540
Export,2018,Europe,Netherlands,Kraftwagen und Kraftwagenteile,5995106
Export,2018,Europe,Netherlands,Sonstige Fahrzeuge,9531063
Export,2018,Europe,Netherlands,Möbel,1280176
Export,2018,Europe,Netherlands,"Waren, a.n.g.",79212443
Export,2018,Europe,Netherlands,"Dienstleistungen der Sammlung, Behandlung und Beseitigung von Abfällen sowie zur Rückgewinnung von Wertstoffen",3789767
Export,2018,Europe,Netherlands,Dienstleistungen des Verlagswesens,1823696
Export,2018,Europe,Netherlands,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",1219075
Export,2018,Europe,Netherlands,"Kreative, künstlerische und unterhaltende Dienstleistungen",2669125
Export,2018,Europe,Netherlands,"Dienstleistungen von Bibliotheken, Archiven und Museen, botanischen und zoologischen Gärten",330967
Export,2018,Europe,Netherlands,Verschiedene (weitere) Güterkategorien,293019
Export,2018,Europe,Poland,Nahrungs- und Futtermittel,3761164
Export,2018,Europe,Poland,Textilien,898287
Export,2018,Europe,Poland,Bekleidung,278784
Export,2018,Europe,Poland,Leder und Lederwaren,48903
Export,2018,Europe,Poland,Holz sowie Holz- und Korkwaren (ohne Möbel); Flecht- und Korbwaren,43582
Export,2018,Europe,Poland,"Papier, Pappe und Waren daraus",390772
Export,2018,Europe,Poland,Chemische Erzeugnisse,36683175
Export,2018,Europe,Poland,Pharmazeutische Erzeugnisse,10273369
Export,2018,Europe,Poland,Gummi- und Kunststoffwaren,7388568
Export,2018,Europe,Poland,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",980779
Export,2018,Europe,Poland,Metalle,3006302
Export,2018,Europe,Poland,Metallerzeugnisse,11202389
Export,2018,Europe,Poland,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",24926235
Export,2018,Europe,Poland,Elektrische Ausrüstungen,63573183
Export,2018,Europe,Poland,Maschinen,61903270
Export,2018,Europe,Poland,Kraftwagen und Kraftwagenteile,13111759
Export,2018,Europe,Poland,Sonstige Fahrzeuge,42133085
Export,2018,Europe,Poland,Möbel,117348
Export,2018,Europe,Poland,"Waren, a.n.g.",4661210
Export,2018,Europe,Poland,Dienstleistungen des Verlagswesens,183281
Export,2018,Europe,Poland,"Dienstleistungen der Herstellung, des Verleihs und Vertriebs von Filmen und Fernsehprogrammen, von Kinos und Tonstudios; Verlagsleistungen bezüglich Musik",86046
Export,2018,Europe,Poland,Verschiedene (weitere) Güterkategorien,947142
Export,2018,Europe,Portugal,Nahrungs- und Futtermittel,3566423
Export,2018,Europe,Portugal,Textilien,608483
Export,2018,Europe,Portugal,Bekleidung,23388
Export,2018,Europe,Portugal,Leder und Lederwaren,230736
Export,2018,Europe,Portugal,"Papier, Pappe und Waren daraus",165337
Export,2018,Europe,Portugal,Chemische Erzeugnisse,3459874
Export,2018,Europe,Portugal,Pharmazeutische Erzeugnisse,1335757
Export,2018,Europe,Portugal,Gummi- und Kunststoffwaren,2693790
Export,2018,Europe,Portugal,"Glas- und Glaswaren, Keramik, verarbeitete Steine und Erden",1179294
Export,2018,Europe,Portugal,Metalle,116467
Export,2018,Europe,Portugal,Metallerzeugnisse,892560
Export,2018,Europe,Portugal,"Datenverarbeitungsgeräte, elektronische und optische Erzeugnisse",2598483
Export,2018,Europe,Portugal,Elektrische Ausrüstungen,3252315
Export,2018,Europe,Portugal,Maschinen,5603510
Export,2018,Europe,Portugal,Kraftwagen und Kraftwagenteile,623611
Export,2018,Europe,Portugal,Möbel,65020
Export,2018,Europe,Portugal,"Waren, a.n.g.",1372817
Export,2018,Europe,Portugal,Dienstleistungen des Verlagswesens,78002
Export,2018,Europe,Portugal,Verschiedene (weitere) Güterkategorien,1116729
